Export mixte par bloc (séparations-données-durées);;;;;
Du 27/02/2025 06:00 au 28/02/2025 06:00;;;;;
Type machine : MTI PF_SOLYSTIC TAE;;;;;
;;;;;
;;;;;
N°bloc;;;;;
6,64417E+13;B09;0;44938_A TAXE_Test NO GLUE TAE 33;A RECYCLER;INDETERMINE
6,64417E+13;B10;99;44_TRI MANUEL RFX_--;REJETS MANUELS;INDETERMINE
6,64417E+13;B11;4662;REPRISE VERS 1-74901;A RETRIER;INDETERMINE
6,64417E+13;B12;5;75_PARIS NORD PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B13;37;78_BOIS D ARCY PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B14;20;94_PARIS SUD PIC_240;TRI DEFINITIF;INDETERMINE
6,64417E+13;B15;17;91_PARIS SUD PIC_241;TRI DEFINITIF;INDETERMINE
6,64417E+13;B16;8;75_PARIS SUD PIC_242;TRI DEFINITIF;INDETERMINE
6,64417E+13;B17;0;97_PARIS SUD PIC_246;TRI DEFINITIF;INDETERMINE
6,64417E+13;B18;1;57_LORRAINE PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B19;0;00_REPRISE VERS 61_CHOL-CHOLETAI;A RETRIER;INDETERMINE
6,64417E+13;B20;13;67_STRASBOURG EUROP PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B21;1;67_STRASBOU_Lot LDMAIN 360 reste;TRI DEFINITIF;INDETERMINE
6,64417E+13;B22;13;83_TOULON PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B23;8;21_DIJON LONGVIC PIC_240-  ;TRI DEFINITIF;INDETERMINE
6,64417E+13;B24;0;21_DIJON LON_340 LOT LDMAIN GENE;TRI DEFINITIF;INDETERMINE
6,64417E+13;B25;723;REPRISE VERS 1-78401;A RETRIER;INDETERMINE
6,64417E+13;B26;3197;REPRISE VERS 1-78401;A RETRIER;INDETERMINE
6,64417E+13;B27;20;77_LOGNES PIC_240;TRI DEFINITIF;INDETERMINE
6,64417E+13;B28;1;77_LOGNES PIC_Lot LDMAIN;TRI DEFINITIF;INDETERMINE
6,64417E+13;B29;6;63_AUVERGNE PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B30;0;03_AUVERGNE PIC_lot LDMAIN 341;TRI DEFINITIF;INDETERMINE
6,64417E+13;B31;766;00_LENDEMAIN_-1;A RETRIER;INDETERMINE
6,64417E+13;B32;1624;00_LENDEMAIN_-2;A RETRIER;INDETERMINE
6,64417E+13;B33;963;00_LENDEMAIN_-3;A RETRIER;INDETERMINE
6,64417E+13;B34;0;59_LILLE PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B35;49;59_LILLE PIC_360 LDMAIN;TRI DEFINITIF;INDETERMINE
6,64417E+13;B36;0;59_LILLE PIC_261;TRI DEFINITIF;INDETERMINE
6,64417E+13;B37;15;33_BORDEAUX PIC_261;TRI DEFINITIF;INDETERMINE
6,64417E+13;B38;4;33_BORDEAUX PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B39;1;33_BORDEAUX PIC_LOT 360 LDMAIN;TRI DEFINITIF;INDETERMINE
6,64417E+13;B40;0;33_BORDEAUX PIC_LOT 361 LDMAIN;TRI DEFINITIF;INDETERMINE
6,64417E+13;B41;14;86_POITIERS PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B42;3;13_VITROLLES PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B43;1413;00_LENDEMAIN_-4;A RETRIER;INDETERMINE
6,64417E+13;B44;1511;00_LENDEMAIN_-5;A RETRIER;INDETERMINE
6,64417E+13;B45;2051;00_LENDEMAIN_-6;A RETRIER;INDETERMINE
6,64417E+13;B46;23;37_VAL DE LOIRE PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B47;0;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;B48;5;38_ISERE PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B49;0;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;B50;402;00_REPRISE VERS 618_PF GENERIQUE;A RETRIER;INDETERMINE
6,64417E+13;B51;0;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;B52;32;69_ST PRIEST PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B53;0;69_ST PRIEST PIC_LOT 361;TRI DEFINITIF;INDETERMINE
6,64417E+13;B54;0;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;B55;10;45_LOIRET PIC_240;TRI DEFINITIF;INDETERMINE
6,64417E+13;B56;42;REPRISE VERS 1-15903;A RETRIER;INDETERMINE
6,64417E+13;B57;0;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;B58;5;34_LANGUEDOC PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B59;3;60_ROYE PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B60;9;31_MIDI-PYRENEES PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B61;4;51_MEUSE CHAMP. ARD PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B62;0;76_ROUEN PIC_260;TRI DEFINITIF;INDETERMINE
6,64417E+13;B63;168;76_ROUEN PIC_360;TRI DEFINITIF;INDETERMINE
6,64417E+13;B64;9;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;C01;480;TPD-_MOUZILLON 2;A RETRIER;INDETERMINE
6,64417E+13;C02;405;TPD-_NOIRMOUTIER;A RETRIER;INDETERMINE
6,64417E+13;C03;671;TPD-_MACHECOUL;A RETRIER;INDETERMINE
